### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,297,728,-41.3653,0,255,0,0,100,1,1
1,966,451,-82.7558,0,255,0,0,100,1,1
2,669,750,-89.0953,0,255,0,0,100,1,1
3,130,755,98.7469,0,255,0,0,100,1,1
4,668,614,144.001,0,255,0,0,100,1,1
5,126,711,153.321,0,255,0,0,100,1,1
6,175,475,-52.1978,0,255,0,0,100,1,1
7,849,515,10.0045,0,255,0,0,100,1,1
8,415,211,77.0264,0,255,0,0,100,1,1
9,32,469,70.1991,0,255,0,0,100,1,1
10,154,448,-100.979,0,255,0,0,100,1,1
11,89,276,17.2051,0,255,0,0,100,1,1
12,191,702,-112.999,0,255,0,0,100,1,1
13,920,575,-38.2292,0,255,0,0,100,1,1
14,80,653,-145.855,0,255,0,0,100,1,1
15,377,111,-53.7323,0,255,0,0,100,1,1
16,330,932,45.3381,0,255,0,0,100,1,1
17,562,339,166.895,0,255,0,0,100,1,1
18,219,714,26.3158,0,255,0,0,100,1,1
19,709,927,3.39846,0,255,0,0,100,1,1
20,537,765,51.2421,0,255,0,0,100,1,1
21,415,574,108.262,0,255,0,0,100,1,1
22,261,859,-35.9911,0,255,0,0,100,1,1
23,826,374,157.097,0,255,0,0,100,1,1
24,572,536,44.8039,0,255,0,0,100,1,1
25,906,365,-129.905,0,255,0,0,100,1,1
26,67,419,160.948,0,255,0,0,100,1,1
27,522,550,9.58007,0,255,0,0,100,1,1
28,35,553,-48.2073,0,255,0,0,100,1,1
29,550,383,144.95,0,255,0,0,100,1,1
30,605,449,111.776,0,255,0,0,100,1,1
31,732,287,-83.341,0,255,0,0,100,1,1
32,142,772,-88.2866,0,255,0,0,100,1,1
33,208,768,-160.566,0,255,0,0,100,1,1
34,650,245,160.727,0,255,0,0,100,1,1
35,318,909,-174.668,0,255,0,0,100,1,1
36,426,78,-98.478,0,255,0,0,100,1,1
37,146,430,28.378,0,255,0,0,100,1,1
38,555,257,160.606,0,255,0,0,100,1,1
39,636,242,-151.524,0,255,0,0,100,1,1
40,183,596,-137.874,0,255,0,0,100,1,1
41,837,603,119.245,0,255,0,0,100,1,1
42,421,340,-39.6858,0,255,0,0,100,1,1
43,456,648,-175.307,0,255,0,0,100,1,1
44,188,749,-73.2724,0,255,0,0,100,1,1
45,603,486,23.2056,0,255,0,0,100,1,1
46,740,515,-62.2103,0,255,0,0,100,1,1
47,846,545,149.564,0,255,0,0,100,1,1
48,889,298,-74.9308,0,255,0,0,100,1,1
49,272,273,-154.186,0,255,0,0,100,1,1
50,271,721,28.5318,0,255,0,0,100,1,1
51,250,127,-179.75,0,255,0,0,100,1,1
52,570,315,15.7727,0,255,0,0,100,1,1
53,567,262,-173.455,0,255,0,0,100,1,1
54,99,460,-46.0028,0,255,0,0,100,1,1
55,52,465,16.0508,0,255,0,0,100,1,1
56,469,955,134.68,0,255,0,0,100,1,1
57,900,741,71.1605,0,255,0,0,100,1,1
58,138,323,86.0662,0,255,0,0,100,1,1
59,105,643,40.7057,0,255,0,0,100,1,1
60,433,48,108.415,0,255,0,0,100,1,1
61,107,322,139.418,0,255,0,0,100,1,1
62,560,926,148.944,0,255,0,0,100,1,1
63,912,565,-128.015,0,255,0,0,100,1,1
64,427,750,-64.6854,0,255,0,0,100,1,1
65,277,101,83.868,0,255,0,0,100,1,1
66,203,687,79.9174,0,255,0,0,100,1,1
67,479,221,-134.392,0,255,0,0,100,1,1
68,132,308,-83.5889,0,255,0,0,100,1,1
69,292,655,94.7618,0,255,0,0,100,1,1
70,253,389,142.764,0,255,0,0,100,1,1
71,827,231,171.768,0,255,0,0,100,1,1
72,902,309,-27.4723,0,255,0,0,100,1,1
73,302,425,77.2827,0,255,0,0,100,1,1
74,428,234,-5.02283,0,255,0,0,100,1,1
75,727,821,45.0465,0,255,0,0,100,1,1
76,736,397,85.1601,0,255,0,0,100,1,1
77,370,416,-90.553,0,255,0,0,100,1,1
78,671,160,-22.1043,0,255,0,0,100,1,1
79,473,480,-30.0422,0,255,0,0,100,1,1
80,585,444,152.749,0,255,0,0,100,1,1
81,629,846,89.4976,0,255,0,0,100,1,1
82,439,99,172.53,0,255,0,0,100,1,1
83,304,531,-159.783,0,255,0,0,100,1,1
84,732,109,165.084,0,255,0,0,100,1,1
85,586,877,-67.0195,0,255,0,0,100,1,1
86,812,410,-140.529,0,255,0,0,100,1,1
87,516,126,166.005,0,255,0,0,100,1,1
88,648,688,-81.7959,0,255,0,0,100,1,1
89,211,832,-133.655,0,255,0,0,100,1,1
90,899,715,-15.0735,0,255,0,0,100,1,1
91,375,446,118.898,0,255,0,0,100,1,1
92,666,821,-41.237,0,255,0,0,100,1,1
93,688,887,-2.95399,0,255,0,0,100,1,1
94,154,390,160.187,0,255,0,0,100,1,1
95,795,836,35.1351,0,255,0,0,100,1,1
96,475,641,170.058,0,255,0,0,100,1,1
97,193,379,49.577,0,255,0,0,100,1,1
98,407,442,164.924,0,255,0,0,100,1,1
99,496,478,-91.4741,0,255,0,0,100,1,1
100,680,758,-85.9575,0,255,0,0,100,1,1
101,612,438,11.8103,0,255,0,0,100,1,1
102,714,499,53.2868,0,255,0,0,100,1,1
103,400,50,-55.4783,0,255,0,0,100,1,1
104,149,820,128.316,0,255,0,0,100,1,1
105,415,470,39.1397,0,255,0,0,100,1,1
106,955,582,-68.2852,0,255,0,0,100,1,1
107,530,897,-109.511,0,255,0,0,100,1,1
108,905,516,29.9924,0,255,0,0,100,1,1
109,657,352,-85.5573,0,255,0,0,100,1,1
110,545,364,-98.1734,0,255,0,0,100,1,1
111,231,727,-58.3805,0,255,0,0,100,1,1
112,815,380,-27.0094,0,255,0,0,100,1,1
113,522,457,136.569,0,255,0,0,100,1,1
114,332,178,80.8204,0,255,0,0,100,1,1
115,340,792,-145.48,0,255,0,0,100,1,1
116,617,698,151.042,0,255,0,0,100,1,1
117,521,678,-113.411,0,255,0,0,100,1,1
118,785,370,104.397,0,255,0,0,100,1,1
119,548,616,-30.7133,0,255,0,0,100,1,1
120,293,677,-93.8425,0,255,0,0,100,1,1
121,912,455,60.6798,0,255,0,0,100,1,1
122,934,384,36.1012,0,255,0,0,100,1,1
123,553,309,46.68,0,255,0,0,100,1,1
124,77,692,-172.172,0,255,0,0,100,1,1
125,508,687,177.099,0,255,0,0,100,1,1
126,794,474,6.62527,0,255,0,0,100,1,1
127,663,69,73.128,0,255,0,0,100,1,1
128,533,920,-17.5585,0,255,0,0,100,1,1
129,427,579,118.39,0,255,0,0,100,1,1
130,123,460,142.675,0,255,0,0,100,1,1
131,713,131,69.0837,0,255,0,0,100,1,1
132,692,584,-38.5502,0,255,0,0,100,1,1
133,536,934,92.7455,0,255,0,0,100,1,1
134,220,845,171.697,0,255,0,0,100,1,1
135,735,912,119.517,0,255,0,0,100,1,1
136,435,702,81.406,0,255,0,0,100,1,1
137,882,498,-143.287,0,255,0,0,100,1,1
138,624,242,-59.1247,0,255,0,0,100,1,1
139,651,674,92.1704,0,255,0,0,100,1,1
140,623,444,-125.589,0,255,0,0,100,1,1
141,139,787,-123,0,255,0,0,100,1,1
142,718,841,-23.8945,0,255,0,0,100,1,1
143,123,397,62.2588,0,255,0,0,100,1,1
144,626,629,-34.1318,0,255,0,0,100,1,1
145,870,367,-136.621,0,255,0,0,100,1,1
146,543,931,172.435,0,255,0,0,100,1,1
147,431,417,61.9641,0,255,0,0,100,1,1
148,864,751,-119.307,0,255,0,0,100,1,1
149,807,386,73.7888,0,255,0,0,100,1,1
150,564,773,-111.56,0,255,0,0,100,1,1
151,342,661,-147.787,0,255,0,0,100,1,1
152,587,261,-117.563,0,255,0,0,100,1,1
153,252,268,-81.5512,0,255,0,0,100,1,1
154,228,521,-171.02,0,255,0,0,100,1,1
155,561,552,56.3379,0,255,0,0,100,1,1
156,522,219,75.3287,0,255,0,0,100,1,1
157,271,142,54.8582,0,255,0,0,100,1,1
158,549,340,-65.6194,0,255,0,0,100,1,1
159,488,50,49.0815,0,255,0,0,100,1,1
