### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,5029,4458,-39.1486,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,5900,9557,1
1,629,3214,1
2,7922,8027,1
3,3912,5036,1
4,2172,4034,1
5,2921,228,1
6,6505,5967,1
7,5111,7865,1
8,9043,1558,1
9,6561,3605,1
10,1395,91,1
11,7975,3268,1
12,8642,2354,1
13,127,1643,1
14,1272,7936,1
15,7867,976,1
16,2001,7782,1
17,5065,9614,1
18,7757,2804,1
19,681,4057,1
20,2333,895,1
21,2826,2955,1
22,1537,2236,1
23,8085,5363,1
24,1462,5999,1
25,7420,1638,1
26,702,5268,1
27,4479,4030,1
28,7083,3520,1
29,6426,453,1
30,2787,6524,1
31,6841,793,1
32,8750,7729,1
33,4368,6622,1
34,9364,6858,1
35,425,5049,1
36,6157,6336,1
37,6995,1045,1
38,4761,2178,1
39,8335,5034,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
