### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3643,8636,179.883,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,540,4690,1
1,6269,6624,1
2,7295,3064,1
3,994,8839,1
4,8945,7134,1
5,7939,4837,1
6,925,3934,1
7,3914,4959,1
8,9194,7040,1
9,6989,8168,1
10,8571,3372,1
11,3376,6781,1
12,4058,4519,1
13,9114,4651,1
14,1042,4404,1
15,7581,4217,1
16,977,4565,1
17,1139,9823,1
18,9812,3032,1
19,1061,8324,1
20,3195,3457,1
21,224,5575,1
22,4464,9385,1
23,6346,4157,1
24,2262,9812,1
25,5472,1084,1
26,7554,1907,1
27,504,6773,1
28,4978,5495,1
29,7791,4086,1
30,4197,1795,1
31,1943,3792,1
32,7806,4575,1
33,3513,6727,1
34,8655,3882,1
35,9706,8581,1
36,6017,5278,1
37,2927,7172,1
38,737,3308,1
39,9919,2694,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
