### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6117,343,-108.114,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,8199,5608,1
1,6751,2439,1
2,7223,766,1
3,3899,8635,1
4,5686,8687,1
5,38,177,1
6,4298,8653,1
7,1178,1310,1
8,9761,386,1
9,9267,5756,1
10,85,7868,1
11,270,7727,1
12,6252,3142,1
13,9574,7822,1
14,5612,9715,1
15,9101,7350,1
16,4333,2647,1
17,6018,3565,1
18,347,5980,1
19,8375,8745,1
20,9579,8561,1
21,6757,72,1
22,5566,1916,1
23,3242,8538,1
24,2651,7951,1
25,4033,8343,1
26,2223,6001,1
27,1383,7733,1
28,2086,9525,1
29,1715,6544,1
30,561,5735,1
31,5971,1645,1
32,2491,7374,1
33,3796,452,1
34,4722,6339,1
35,4123,5384,1
36,908,3983,1
37,7517,9928,1
38,1341,3111,1
39,9298,7268,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
