### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,7427,6610,-23.5826,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,8556,7029,1
1,7021,881,1
2,2443,8372,1
3,2042,3406,1
4,3199,6767,1
5,5412,174,1
6,5649,2257,1
7,4913,1307,1
8,8687,1868,1
9,4095,9890,1
10,2820,2055,1
11,7737,3527,1
12,2883,5588,1
13,9391,5870,1
14,9745,8770,1
15,4804,8205,1
16,7836,2967,1
17,3977,1618,1
18,705,8631,1
19,4546,8492,1
20,5237,2884,1
21,1785,1040,1
22,7257,3824,1
23,9832,3685,1
24,3091,3075,1
25,2583,6947,1
26,985,250,1
27,8261,5134,1
28,6167,1620,1
29,3481,2938,1
30,248,1282,1
31,3518,5264,1
32,7254,8483,1
33,9010,1167,1
34,6905,4345,1
35,8241,4016,1
36,806,4069,1
37,6962,9858,1
38,3981,5926,1
39,1107,7794,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
