### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,724,706,23.8712,0,255,0,0,100,1,1
1,335,121,-80.9193,0,255,0,0,100,1,1
2,377,60,-128.241,0,255,0,0,100,1,1
3,683,796,152.245,0,255,0,0,100,1,1
4,352,308,-75.3578,0,255,0,0,100,1,1
5,386,804,-111.608,0,255,0,0,100,1,1
6,296,911,145.595,0,255,0,0,100,1,1
7,173,322,-68.1062,0,255,0,0,100,1,1
8,880,458,-98.3829,0,255,0,0,100,1,1
9,458,246,-115.633,0,255,0,0,100,1,1
10,496,289,-99.4343,0,255,0,0,100,1,1
11,327,174,14.3581,0,255,0,0,100,1,1
12,884,310,-129.157,0,255,0,0,100,1,1
13,366,565,-39.1934,0,255,0,0,100,1,1
14,159,302,-149.06,0,255,0,0,100,1,1
15,91,593,-66.1329,0,255,0,0,100,1,1
16,105,281,-36.083,0,255,0,0,100,1,1
17,70,556,62.8403,0,255,0,0,100,1,1
18,239,334,142.253,0,255,0,0,100,1,1
19,162,692,-135.782,0,255,0,0,100,1,1
20,747,852,-146.584,0,255,0,0,100,1,1
21,532,119,64.0234,0,255,0,0,100,1,1
22,900,320,5.22296,0,255,0,0,100,1,1
23,575,828,-166.49,0,255,0,0,100,1,1
24,415,180,-92.1038,0,255,0,0,100,1,1
25,212,488,-179.093,0,255,0,0,100,1,1
26,647,139,-2.66491,0,255,0,0,100,1,1
27,670,674,-66.4442,0,255,0,0,100,1,1
28,183,160,134.258,0,255,0,0,100,1,1
29,180,494,-49.6105,0,255,0,0,100,1,1
30,599,533,140.876,0,255,0,0,100,1,1
31,741,418,43.6215,0,255,0,0,100,1,1
32,714,324,-66.1845,0,255,0,0,100,1,1
33,725,362,13.352,0,255,0,0,100,1,1
34,429,748,85.65,0,255,0,0,100,1,1
35,311,893,163.167,0,255,0,0,100,1,1
36,881,553,-176.426,0,255,0,0,100,1,1
37,651,306,4.67127,0,255,0,0,100,1,1
38,963,457,51.908,0,255,0,0,100,1,1
39,54,355,167.564,0,255,0,0,100,1,1
40,498,409,126.905,0,255,0,0,100,1,1
41,530,751,-132.318,0,255,0,0,100,1,1
42,717,267,44.1855,0,255,0,0,100,1,1
43,804,541,-156.029,0,255,0,0,100,1,1
44,712,562,40.3443,0,255,0,0,100,1,1
45,759,266,28.9935,0,255,0,0,100,1,1
46,168,176,15.5968,0,255,0,0,100,1,1
47,406,561,33.3279,0,255,0,0,100,1,1
48,462,444,-72.8513,0,255,0,0,100,1,1
49,437,200,-159.252,0,255,0,0,100,1,1
50,267,445,163.461,0,255,0,0,100,1,1
51,489,172,138.077,0,255,0,0,100,1,1
52,782,828,-49.1489,0,255,0,0,100,1,1
53,421,456,56.1658,0,255,0,0,100,1,1
54,890,276,-122.771,0,255,0,0,100,1,1
55,702,105,108.685,0,255,0,0,100,1,1
56,729,899,-130.112,0,255,0,0,100,1,1
57,815,156,-66.7444,0,255,0,0,100,1,1
58,349,89,-5.95066,0,255,0,0,100,1,1
59,192,780,-101.356,0,255,0,0,100,1,1
60,260,130,163.56,0,255,0,0,100,1,1
61,276,677,31.0847,0,255,0,0,100,1,1
62,709,262,28.0059,0,255,0,0,100,1,1
63,658,207,-165.925,0,255,0,0,100,1,1
64,827,238,-94.123,0,255,0,0,100,1,1
65,627,783,101.132,0,255,0,0,100,1,1
66,422,312,62.5234,0,255,0,0,100,1,1
67,642,805,-57.1918,0,255,0,0,100,1,1
68,654,672,-39.0299,0,255,0,0,100,1,1
69,265,169,-30.5835,0,255,0,0,100,1,1
70,561,251,-46.3615,0,255,0,0,100,1,1
71,680,613,11.676,0,255,0,0,100,1,1
72,803,268,100.07,0,255,0,0,100,1,1
73,692,741,-11.3109,0,255,0,0,100,1,1
74,642,613,-11.2624,0,255,0,0,100,1,1
75,548,745,-45.8144,0,255,0,0,100,1,1
76,675,465,6.97929,0,255,0,0,100,1,1
77,97,314,160.492,0,255,0,0,100,1,1
78,539,870,-27.2474,0,255,0,0,100,1,1
79,434,471,-162.904,0,255,0,0,100,1,1
80,386,638,-127.304,0,255,0,0,100,1,1
81,311,87,-30.7013,0,255,0,0,100,1,1
82,431,727,-112.291,0,255,0,0,100,1,1
83,75,660,-39.3183,0,255,0,0,100,1,1
84,805,295,137.633,0,255,0,0,100,1,1
85,883,225,-69.8777,0,255,0,0,100,1,1
86,295,199,-113.434,0,255,0,0,100,1,1
87,323,265,121.376,0,255,0,0,100,1,1
88,502,368,87.5141,0,255,0,0,100,1,1
89,396,494,-175.322,0,255,0,0,100,1,1
90,897,468,136.177,0,255,0,0,100,1,1
91,346,716,1.77832,0,255,0,0,100,1,1
92,636,448,-148.645,0,255,0,0,100,1,1
93,527,609,146.605,0,255,0,0,100,1,1
94,713,419,129.148,0,255,0,0,100,1,1
95,239,827,116.653,0,255,0,0,100,1,1
96,411,641,50.0855,0,255,0,0,100,1,1
97,463,517,-123.417,0,255,0,0,100,1,1
98,579,508,-6.82352,0,255,0,0,100,1,1
99,558,406,71.2037,0,255,0,0,100,1,1
