### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,867,406,-46.6113,0,255,0,0,100,1,1
1,524,32,-42.2213,0,255,0,0,100,1,1
2,535,764,-10.8734,0,255,0,0,100,1,1
3,341,624,166.106,0,255,0,0,100,1,1
4,347,920,61.6017,0,255,0,0,100,1,1
5,491,483,160.211,0,255,0,0,100,1,1
6,438,50,-13.1471,0,255,0,0,100,1,1
7,123,360,-81.7904,0,255,0,0,100,1,1
8,627,74,116.603,0,255,0,0,100,1,1
9,711,261,125.227,0,255,0,0,100,1,1
10,904,338,71.8224,0,255,0,0,100,1,1
11,614,891,-38.14,0,255,0,0,100,1,1
12,602,271,14.2823,0,255,0,0,100,1,1
13,526,107,-44.8879,0,255,0,0,100,1,1
14,625,701,60.5767,0,255,0,0,100,1,1
15,651,349,-48.7821,0,255,0,0,100,1,1
16,579,964,74.3304,0,255,0,0,100,1,1
17,773,642,-118.879,0,255,0,0,100,1,1
18,247,725,114.417,0,255,0,0,100,1,1
19,878,463,-160.552,0,255,0,0,100,1,1
20,454,809,-105.301,0,255,0,0,100,1,1
21,926,578,-10.5924,0,255,0,0,100,1,1
22,370,306,-104.75,0,255,0,0,100,1,1
23,597,742,83.5152,0,255,0,0,100,1,1
24,49,383,-12.6269,0,255,0,0,100,1,1
25,512,670,6.67692,0,255,0,0,100,1,1
26,98,314,65.2187,0,255,0,0,100,1,1
27,716,727,169.209,0,255,0,0,100,1,1
28,510,216,-176.874,0,255,0,0,100,1,1
29,298,234,-43.4933,0,255,0,0,100,1,1
30,667,231,-79.7521,0,255,0,0,100,1,1
31,898,466,29.0191,0,255,0,0,100,1,1
32,635,851,-12.836,0,255,0,0,100,1,1
33,724,147,54.9275,0,255,0,0,100,1,1
34,628,864,-143.719,0,255,0,0,100,1,1
35,466,561,-18.8746,0,255,0,0,100,1,1
36,423,150,154.655,0,255,0,0,100,1,1
37,875,382,115.355,0,255,0,0,100,1,1
38,838,395,-8.83977,0,255,0,0,100,1,1
39,296,708,110.631,0,255,0,0,100,1,1
40,123,326,-101.72,0,255,0,0,100,1,1
41,974,538,88.9192,0,255,0,0,100,1,1
42,554,406,-7.6559,0,255,0,0,100,1,1
43,202,575,30.2856,0,255,0,0,100,1,1
44,406,272,152.041,0,255,0,0,100,1,1
45,216,326,118.744,0,255,0,0,100,1,1
46,656,572,-60.4099,0,255,0,0,100,1,1
47,630,830,-4.48754,0,255,0,0,100,1,1
48,549,255,67.4177,0,255,0,0,100,1,1
49,253,792,153.096,0,255,0,0,100,1,1
50,849,524,-53.8483,0,255,0,0,100,1,1
51,252,820,176.672,0,255,0,0,100,1,1
52,399,371,174.155,0,255,0,0,100,1,1
53,204,861,26.5398,0,255,0,0,100,1,1
54,177,826,52.9809,0,255,0,0,100,1,1
55,222,697,132.347,0,255,0,0,100,1,1
56,421,748,-163.69,0,255,0,0,100,1,1
57,300,748,173.9,0,255,0,0,100,1,1
58,603,842,22.5081,0,255,0,0,100,1,1
59,502,23,45.009,0,255,0,0,100,1,1
60,567,687,-127.655,0,255,0,0,100,1,1
61,791,779,-166.371,0,255,0,0,100,1,1
62,456,379,119.422,0,255,0,0,100,1,1
63,541,945,28.4527,0,255,0,0,100,1,1
64,648,196,-71.3737,0,255,0,0,100,1,1
65,689,243,-16.3183,0,255,0,0,100,1,1
66,458,741,-175.21,0,255,0,0,100,1,1
67,851,715,-148.948,0,255,0,0,100,1,1
68,839,729,101.486,0,255,0,0,100,1,1
69,267,313,-166.749,0,255,0,0,100,1,1
70,373,883,-133.044,0,255,0,0,100,1,1
71,939,509,-0.0933052,0,255,0,0,100,1,1
72,616,881,78.8692,0,255,0,0,100,1,1
73,240,424,-176.629,0,255,0,0,100,1,1
74,743,860,132.443,0,255,0,0,100,1,1
75,264,675,-8.72539,0,255,0,0,100,1,1
76,621,126,-146.636,0,255,0,0,100,1,1
77,145,366,-113.081,0,255,0,0,100,1,1
78,174,346,-73.8987,0,255,0,0,100,1,1
79,433,64,62.0287,0,255,0,0,100,1,1
80,313,645,70.6256,0,255,0,0,100,1,1
81,542,899,-151.144,0,255,0,0,100,1,1
82,142,217,-41.4547,0,255,0,0,100,1,1
83,256,358,-118.821,0,255,0,0,100,1,1
84,420,764,-96.5721,0,255,0,0,100,1,1
85,725,101,132.209,0,255,0,0,100,1,1
86,574,139,-143.042,0,255,0,0,100,1,1
87,520,47,-127.617,0,255,0,0,100,1,1
88,205,220,28.0186,0,255,0,0,100,1,1
89,525,347,144.698,0,255,0,0,100,1,1
90,867,686,-178.672,0,255,0,0,100,1,1
91,524,420,4.14635,0,255,0,0,100,1,1
92,875,366,-174.693,0,255,0,0,100,1,1
93,869,719,-13.2591,0,255,0,0,100,1,1
94,765,711,-108.668,0,255,0,0,100,1,1
95,687,667,-44.8897,0,255,0,0,100,1,1
96,727,647,82.5815,0,255,0,0,100,1,1
97,636,177,47.7308,0,255,0,0,100,1,1
98,423,511,57.8215,0,255,0,0,100,1,1
99,747,485,-37.6598,0,255,0,0,100,1,1
100,462,394,-36.6544,0,255,0,0,100,1,1
101,311,872,123.03,0,255,0,0,100,1,1
102,558,438,142.069,0,255,0,0,100,1,1
103,799,698,71.752,0,255,0,0,100,1,1
104,358,161,87.9528,0,255,0,0,100,1,1
105,760,140,-154.548,0,255,0,0,100,1,1
106,36,471,-87.453,0,255,0,0,100,1,1
107,313,590,-63.663,0,255,0,0,100,1,1
108,636,860,-164.894,0,255,0,0,100,1,1
109,785,433,38.8789,0,255,0,0,100,1,1
110,38,383,-0.582315,0,255,0,0,100,1,1
111,304,140,61.2375,0,255,0,0,100,1,1
112,84,580,124.108,0,255,0,0,100,1,1
113,664,673,-49.5984,0,255,0,0,100,1,1
114,327,544,9.15264,0,255,0,0,100,1,1
115,528,573,-92.5547,0,255,0,0,100,1,1
116,88,386,-156.484,0,255,0,0,100,1,1
117,345,240,-8.68931,0,255,0,0,100,1,1
118,300,378,-13.7809,0,255,0,0,100,1,1
119,617,529,25.1718,0,255,0,0,100,1,1
120,532,63,-9.93063,0,255,0,0,100,1,1
121,481,672,-36.9814,0,255,0,0,100,1,1
122,521,316,110.405,0,255,0,0,100,1,1
123,287,377,101.303,0,255,0,0,100,1,1
124,958,397,-123.101,0,255,0,0,100,1,1
125,594,207,154.696,0,255,0,0,100,1,1
126,386,245,69.7619,0,255,0,0,100,1,1
127,393,64,-69.0047,0,255,0,0,100,1,1
128,384,645,108.16,0,255,0,0,100,1,1
129,481,962,-54.0101,0,255,0,0,100,1,1
130,550,879,90.623,0,255,0,0,100,1,1
131,337,575,6.41139,0,255,0,0,100,1,1
132,141,326,56.9145,0,255,0,0,100,1,1
133,809,787,137.619,0,255,0,0,100,1,1
134,314,367,109.969,0,255,0,0,100,1,1
135,910,580,-96.3794,0,255,0,0,100,1,1
136,432,551,106.319,0,255,0,0,100,1,1
137,846,700,65.9839,0,255,0,0,100,1,1
138,700,410,71.8754,0,255,0,0,100,1,1
139,835,696,122.068,0,255,0,0,100,1,1
140,190,174,-152.158,0,255,0,0,100,1,1
141,734,358,-55.3486,0,255,0,0,100,1,1
142,550,352,164.499,0,255,0,0,100,1,1
143,275,695,116.639,0,255,0,0,100,1,1
144,799,721,-13.8754,0,255,0,0,100,1,1
145,531,838,103.859,0,255,0,0,100,1,1
146,254,282,-75.7893,0,255,0,0,100,1,1
147,766,821,33.8651,0,255,0,0,100,1,1
148,397,381,93.8756,0,255,0,0,100,1,1
149,683,594,-178.398,0,255,0,0,100,1,1
150,391,54,6.00955,0,255,0,0,100,1,1
151,429,689,-28.8137,0,255,0,0,100,1,1
152,91,666,36.0989,0,255,0,0,100,1,1
153,392,225,22.7091,0,255,0,0,100,1,1
154,721,552,-114.71,0,255,0,0,100,1,1
155,726,694,137.252,0,255,0,0,100,1,1
156,401,855,55.7566,0,255,0,0,100,1,1
157,715,684,-54.1459,0,255,0,0,100,1,1
158,461,582,89.4183,0,255,0,0,100,1,1
159,200,331,-20.5801,0,255,0,0,100,1,1
160,194,481,152.646,0,255,0,0,100,1,1
161,676,911,-93.965,0,255,0,0,100,1,1
162,698,569,155.577,0,255,0,0,100,1,1
163,387,150,-15.122,0,255,0,0,100,1,1
164,467,974,157.626,0,255,0,0,100,1,1
165,848,596,42.4632,0,255,0,0,100,1,1
166,595,961,11.1932,0,255,0,0,100,1,1
167,792,497,121.634,0,255,0,0,100,1,1
168,463,130,-143.286,0,255,0,0,100,1,1
169,105,696,-54.4876,0,255,0,0,100,1,1
170,159,333,-95.4752,0,255,0,0,100,1,1
171,272,503,-124.928,0,255,0,0,100,1,1
172,702,440,-138.543,0,255,0,0,100,1,1
173,111,628,131.302,0,255,0,0,100,1,1
174,357,630,29.9876,0,255,0,0,100,1,1
175,502,111,97.7757,0,255,0,0,100,1,1
176,596,818,139.286,0,255,0,0,100,1,1
177,719,336,143.191,0,255,0,0,100,1,1
178,324,477,-51.9227,0,255,0,0,100,1,1
179,256,378,169.719,0,255,0,0,100,1,1
180,240,697,-174.487,0,255,0,0,100,1,1
181,247,529,-155.687,0,255,0,0,100,1,1
182,287,816,-71.7922,0,255,0,0,100,1,1
183,269,784,-30.6425,0,255,0,0,100,1,1
184,787,397,22.547,0,255,0,0,100,1,1
185,192,308,-171.762,0,255,0,0,100,1,1
186,953,463,43.4221,0,255,0,0,100,1,1
187,192,381,61.554,0,255,0,0,100,1,1
188,589,478,24.2408,0,255,0,0,100,1,1
189,642,79,-170.332,0,255,0,0,100,1,1
190,519,241,-109.984,0,255,0,0,100,1,1
191,527,186,26.6417,0,255,0,0,100,1,1
192,636,696,-115.086,0,255,0,0,100,1,1
193,429,823,-167.628,0,255,0,0,100,1,1
194,449,104,80.186,0,255,0,0,100,1,1
195,859,254,-138.903,0,255,0,0,100,1,1
196,653,190,-47.1404,0,255,0,0,100,1,1
197,705,691,-162.65,0,255,0,0,100,1,1
198,902,742,-50.7736,0,255,0,0,100,1,1
199,554,86,-3.46568,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
