### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,9823,7423,50.5933,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7608,5692,1
1,4100,7354,1
2,7095,1616,1
3,6225,4488,1
4,2632,612,1
5,7960,2788,1
6,2930,8078,1
7,4602,4196,1
8,7364,7800,1
9,8431,5584,1
10,5857,3153,1
11,5214,3369,1
12,9730,5833,1
13,4474,91,1
14,3049,2784,1
15,690,9741,1
16,4903,9287,1
17,9271,2523,1
18,5493,7028,1
19,7551,9461,1
20,4877,3907,1
21,2996,4040,1
22,275,8422,1
23,4433,5612,1
24,4291,4586,1
25,5486,4581,1
26,3054,1131,1
27,5970,2907,1
28,849,6246,1
29,107,8547,1
30,5950,5585,1
31,3266,2094,1
32,6213,2868,1
33,1715,588,1
34,3920,7332,1
35,5430,6819,1
36,3787,9575,1
37,3599,3491,1
38,8814,1688,1
39,2750,1942,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
