### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,9504,2647,7.0569,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7100,205,1
1,99,6224,1
2,9779,1210,1
3,8143,8209,1
4,9301,7930,1
5,7651,4468,1
6,6958,7687,1
7,6961,4345,1
8,1422,4578,1
9,9282,8889,1
10,3941,5957,1
11,6176,8280,1
12,2171,4375,1
13,5172,2081,1
14,583,185,1
15,5559,2206,1
16,8880,7988,1
17,6652,8563,1
18,7854,1872,1
19,7384,896,1
20,4145,9133,1
21,9023,6028,1
22,1885,2562,1
23,5785,5138,1
24,207,9631,1
25,8471,248,1
26,859,2887,1
27,4516,5755,1
28,4328,3001,1
29,4423,8894,1
30,6865,4681,1
31,857,7205,1
32,6222,365,1
33,4103,8333,1
34,35,8062,1
35,3997,2979,1
36,5667,8907,1
37,6619,3277,1
38,6386,6926,1
39,6751,76,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
