### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3197,6306,170.801,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,5418,3377,1
1,6569,6855,1
2,8311,4524,1
3,3204,5692,1
4,5804,4758,1
5,1820,5518,1
6,5566,6249,1
7,7687,8135,1
8,2860,3132,1
9,9775,2930,1
10,5867,828,1
11,9533,2723,1
12,9667,3305,1
13,1477,1360,1
14,9701,6356,1
15,611,2298,1
16,5975,6599,1
17,5308,2747,1
18,4220,1024,1
19,5963,5756,1
20,5111,6368,1
21,8060,5354,1
22,6851,90,1
23,1441,471,1
24,766,426,1
25,4130,2237,1
26,703,1088,1
27,1334,9960,1
28,3200,3427,1
29,1140,3789,1
30,6247,8630,1
31,549,8198,1
32,9676,9423,1
33,8245,825,1
34,3252,4801,1
35,2190,7826,1
36,1487,5174,1
37,1190,6750,1
38,3466,856,1
39,3261,4230,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
