### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,290,464,-119.501,0,255,0,0,100,1,1
1,193,703,-98.2731,0,255,0,0,100,1,1
2,671,461,67.1661,0,255,0,0,100,1,1
3,878,222,-136.979,0,255,0,0,100,1,1
4,700,139,34.5496,0,255,0,0,100,1,1
5,375,151,-179.476,0,255,0,0,100,1,1
6,310,351,-169.521,0,255,0,0,100,1,1
7,801,233,42.6106,0,255,0,0,100,1,1
8,217,179,-163.725,0,255,0,0,100,1,1
9,918,645,30.6267,0,255,0,0,100,1,1
10,311,627,-130.203,0,255,0,0,100,1,1
11,437,265,-130.7,0,255,0,0,100,1,1
12,572,918,149.864,0,255,0,0,100,1,1
13,917,542,73.3522,0,255,0,0,100,1,1
14,674,548,-18.0237,0,255,0,0,100,1,1
15,832,829,-17.5697,0,255,0,0,100,1,1
16,138,554,157.733,0,255,0,0,100,1,1
17,523,683,45.9224,0,255,0,0,100,1,1
18,689,742,172.392,0,255,0,0,100,1,1
19,917,318,11.1769,0,255,0,0,100,1,1
20,676,407,-34.318,0,255,0,0,100,1,1
21,446,517,24.3044,0,255,0,0,100,1,1
22,378,903,-155.778,0,255,0,0,100,1,1
23,229,853,-85.7443,0,255,0,0,100,1,1
24,508,33,-17.8545,0,255,0,0,100,1,1
25,827,777,119.176,0,255,0,0,100,1,1
26,347,662,13.2356,0,255,0,0,100,1,1
27,374,574,72.4751,0,255,0,0,100,1,1
28,196,694,56.438,0,255,0,0,100,1,1
29,120,342,-91.2378,0,255,0,0,100,1,1
30,860,753,-84.483,0,255,0,0,100,1,1
31,306,849,155.726,0,255,0,0,100,1,1
32,679,414,-172.698,0,255,0,0,100,1,1
33,675,159,-44.5115,0,255,0,0,100,1,1
34,81,284,69.6515,0,255,0,0,100,1,1
35,516,469,-137.842,0,255,0,0,100,1,1
36,649,509,174.072,0,255,0,0,100,1,1
37,167,709,33.5647,0,255,0,0,100,1,1
38,473,850,-100.769,0,255,0,0,100,1,1
39,902,549,-96.4543,0,255,0,0,100,1,1
40,765,236,-68.0758,0,255,0,0,100,1,1
41,373,329,124.9,0,255,0,0,100,1,1
42,447,552,52.1669,0,255,0,0,100,1,1
43,236,171,179.872,0,255,0,0,100,1,1
44,532,279,144.118,0,255,0,0,100,1,1
45,344,383,100.764,0,255,0,0,100,1,1
46,618,914,144.069,0,255,0,0,100,1,1
47,408,525,-173.472,0,255,0,0,100,1,1
48,652,921,-91.1831,0,255,0,0,100,1,1
49,259,191,175.461,0,255,0,0,100,1,1
50,533,601,-6.74863,0,255,0,0,100,1,1
51,279,212,-171.879,0,255,0,0,100,1,1
52,50,513,178.824,0,255,0,0,100,1,1
53,279,378,1.31135,0,255,0,0,100,1,1
54,213,496,-128.772,0,255,0,0,100,1,1
55,894,292,-22.4534,0,255,0,0,100,1,1
56,320,239,-62.5912,0,255,0,0,100,1,1
57,729,624,54.024,0,255,0,0,100,1,1
58,582,547,-39.9109,0,255,0,0,100,1,1
59,410,652,5.67595,0,255,0,0,100,1,1
60,389,104,94.0566,0,255,0,0,100,1,1
61,441,383,11.1726,0,255,0,0,100,1,1
62,551,146,172.477,0,255,0,0,100,1,1
63,781,597,-37.5516,0,255,0,0,100,1,1
64,583,321,97.0948,0,255,0,0,100,1,1
65,286,601,164.551,0,255,0,0,100,1,1
66,238,463,-102.369,0,255,0,0,100,1,1
67,712,131,43.5264,0,255,0,0,100,1,1
68,767,285,-52.2916,0,255,0,0,100,1,1
69,815,207,172.368,0,255,0,0,100,1,1
70,375,741,-93.1964,0,255,0,0,100,1,1
71,391,800,172.502,0,255,0,0,100,1,1
72,405,933,131.342,0,255,0,0,100,1,1
73,797,737,127.351,0,255,0,0,100,1,1
74,102,478,-116.16,0,255,0,0,100,1,1
75,807,180,126.398,0,255,0,0,100,1,1
76,731,458,128.598,0,255,0,0,100,1,1
77,493,938,107.446,0,255,0,0,100,1,1
78,769,761,-62.3518,0,255,0,0,100,1,1
79,881,536,-144.326,0,255,0,0,100,1,1
80,403,616,11.1434,0,255,0,0,100,1,1
81,322,620,-16.1753,0,255,0,0,100,1,1
82,284,246,36.1453,0,255,0,0,100,1,1
83,397,534,-134.29,0,255,0,0,100,1,1
84,518,935,-129.257,0,255,0,0,100,1,1
85,922,309,-128.346,0,255,0,0,100,1,1
86,420,399,119.207,0,255,0,0,100,1,1
87,817,824,-128.14,0,255,0,0,100,1,1
88,505,144,99.9693,0,255,0,0,100,1,1
89,242,275,-40.131,0,255,0,0,100,1,1
90,355,758,-80.8373,0,255,0,0,100,1,1
91,454,616,-150.189,0,255,0,0,100,1,1
92,833,820,10.3502,0,255,0,0,100,1,1
93,134,563,64.5721,0,255,0,0,100,1,1
94,37,428,-126.236,0,255,0,0,100,1,1
95,98,733,146.223,0,255,0,0,100,1,1
96,706,747,155.049,0,255,0,0,100,1,1
97,726,225,-114.727,0,255,0,0,100,1,1
98,669,690,17.4821,0,255,0,0,100,1,1
99,544,851,36.3973,0,255,0,0,100,1,1
100,545,384,-54.8364,0,255,0,0,100,1,1
101,737,570,-98.8422,0,255,0,0,100,1,1
102,468,168,36.5346,0,255,0,0,100,1,1
103,332,615,48.3574,0,255,0,0,100,1,1
104,522,694,27.4367,0,255,0,0,100,1,1
105,464,934,-91.309,0,255,0,0,100,1,1
106,497,453,-90.4736,0,255,0,0,100,1,1
107,531,405,-13.1263,0,255,0,0,100,1,1
108,219,730,26.3429,0,255,0,0,100,1,1
109,653,557,-86.6515,0,255,0,0,100,1,1
110,310,429,179.133,0,255,0,0,100,1,1
111,462,312,111.975,0,255,0,0,100,1,1
112,688,671,171.586,0,255,0,0,100,1,1
113,871,609,2.04941,0,255,0,0,100,1,1
114,377,221,-49.341,0,255,0,0,100,1,1
115,292,803,141.174,0,255,0,0,100,1,1
116,431,896,-73.7954,0,255,0,0,100,1,1
117,119,771,-1.32297,0,255,0,0,100,1,1
118,686,765,162.946,0,255,0,0,100,1,1
119,897,564,117.544,0,255,0,0,100,1,1
120,199,794,-47.3986,0,255,0,0,100,1,1
121,381,80,127.134,0,255,0,0,100,1,1
122,563,869,88.0306,0,255,0,0,100,1,1
123,475,121,26.9923,0,255,0,0,100,1,1
124,112,558,-138.375,0,255,0,0,100,1,1
125,644,578,98.8852,0,255,0,0,100,1,1
126,368,63,-3.63349,0,255,0,0,100,1,1
127,618,221,-142.316,0,255,0,0,100,1,1
128,685,831,100.584,0,255,0,0,100,1,1
129,679,520,-147.399,0,255,0,0,100,1,1
130,265,272,-28.4534,0,255,0,0,100,1,1
131,554,664,-105.696,0,255,0,0,100,1,1
132,722,123,-127.356,0,255,0,0,100,1,1
133,477,877,27.296,0,255,0,0,100,1,1
134,822,439,-2.91931,0,255,0,0,100,1,1
135,142,354,-62.4726,0,255,0,0,100,1,1
136,738,719,126.056,0,255,0,0,100,1,1
137,937,458,-63.2819,0,255,0,0,100,1,1
138,762,205,-113.231,0,255,0,0,100,1,1
139,189,434,-129.798,0,255,0,0,100,1,1
140,35,404,75.846,0,255,0,0,100,1,1
141,727,481,51.8525,0,255,0,0,100,1,1
142,242,540,-29.76,0,255,0,0,100,1,1
143,248,858,-35.1377,0,255,0,0,100,1,1
144,459,862,-8.78228,0,255,0,0,100,1,1
145,927,456,-179.897,0,255,0,0,100,1,1
146,321,162,-5.62405,0,255,0,0,100,1,1
147,234,789,-111.238,0,255,0,0,100,1,1
148,604,189,168.404,0,255,0,0,100,1,1
149,461,769,-161.92,0,255,0,0,100,1,1
150,115,392,94.9229,0,255,0,0,100,1,1
151,920,504,53.7922,0,255,0,0,100,1,1
152,625,466,-15.3317,0,255,0,0,100,1,1
153,575,747,55.5786,0,255,0,0,100,1,1
154,262,284,-92.5722,0,255,0,0,100,1,1
155,360,787,-119.088,0,255,0,0,100,1,1
156,506,798,-106.524,0,255,0,0,100,1,1
157,681,134,-134.477,0,255,0,0,100,1,1
158,773,278,-32.3076,0,255,0,0,100,1,1
159,500,697,-130.864,0,255,0,0,100,1,1
160,116,499,-177.215,0,255,0,0,100,1,1
161,707,713,-72.6526,0,255,0,0,100,1,1
162,622,811,-91.155,0,255,0,0,100,1,1
163,277,685,-89.9051,0,255,0,0,100,1,1
164,634,482,41.3508,0,255,0,0,100,1,1
165,310,206,-142.521,0,255,0,0,100,1,1
166,611,283,-172.143,0,255,0,0,100,1,1
167,872,757,54.1877,0,255,0,0,100,1,1
168,137,733,-113.504,0,255,0,0,100,1,1
169,346,310,17.0365,0,255,0,0,100,1,1
170,231,600,-2.85528,0,255,0,0,100,1,1
171,668,512,-46.9526,0,255,0,0,100,1,1
172,452,506,100.599,0,255,0,0,100,1,1
173,274,552,46.0524,0,255,0,0,100,1,1
174,781,315,-155.415,0,255,0,0,100,1,1
175,581,178,83.7149,0,255,0,0,100,1,1
176,807,372,-41.3616,0,255,0,0,100,1,1
177,596,495,83.2565,0,255,0,0,100,1,1
178,603,315,5.44899,0,255,0,0,100,1,1
179,473,970,-18.1682,0,255,0,0,100,1,1
180,238,477,-127.54,0,255,0,0,100,1,1
181,668,534,-115.34,0,255,0,0,100,1,1
182,362,904,-170.029,0,255,0,0,100,1,1
183,757,664,-84.1227,0,255,0,0,100,1,1
184,963,592,166.126,0,255,0,0,100,1,1
185,335,776,26.6769,0,255,0,0,100,1,1
186,631,300,26.9446,0,255,0,0,100,1,1
187,509,742,-145.855,0,255,0,0,100,1,1
188,367,432,-166.025,0,255,0,0,100,1,1
189,338,350,-50.4272,0,255,0,0,100,1,1
190,222,321,157.778,0,255,0,0,100,1,1
191,270,366,-94.0896,0,255,0,0,100,1,1
192,177,629,25.4951,0,255,0,0,100,1,1
193,283,477,124.478,0,255,0,0,100,1,1
194,532,933,165.778,0,255,0,0,100,1,1
195,628,642,-111.463,0,255,0,0,100,1,1
196,294,886,5.61729,0,255,0,0,100,1,1
197,381,492,-127.566,0,255,0,0,100,1,1
198,405,234,-48.1945,0,255,0,0,100,1,1
199,589,773,-139.185,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
