### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,7518,1835,83.5963,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,8345,3792,1
1,5134,6110,1
2,771,5506,1
3,6043,6608,1
4,6283,4812,1
5,7009,4193,1
6,584,4068,1
7,6347,5195,1
8,2127,5795,1
9,1500,5757,1
10,2527,5279,1
11,1885,7180,1
12,6432,5308,1
13,2938,6103,1
14,9455,9903,1
15,7294,1795,1
16,199,3871,1
17,5445,2992,1
18,4153,4039,1
19,7885,843,1
20,7159,2844,1
21,8955,5813,1
22,4223,616,1
23,9513,3332,1
24,966,6380,1
25,2757,8073,1
26,3378,4746,1
27,5977,1902,1
28,1220,6297,1
29,2938,1764,1
30,1855,8357,1
31,1104,4235,1
32,5105,9930,1
33,5119,8041,1
34,3606,6152,1
35,3312,2281,1
36,4848,8156,1
37,4237,7305,1
38,2813,1623,1
39,5314,5571,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
