### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,4339,3153,-117.154,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7885,9179,1
1,3248,1999,1
2,5052,7550,1
3,3802,3136,1
4,8934,3311,1
5,1363,9031,1
6,8965,4157,1
7,6599,4874,1
8,4942,5477,1
9,8184,1314,1
10,2468,8522,1
11,1933,275,1
12,3343,4522,1
13,9597,9969,1
14,3328,4212,1
15,6495,5099,1
16,5019,2703,1
17,4710,7452,1
18,3767,6381,1
19,7524,3830,1
20,6985,815,1
21,4107,2973,1
22,3288,5348,1
23,599,5527,1
24,6674,8719,1
25,4799,4460,1
26,2733,7166,1
27,5815,1431,1
28,7661,7902,1
29,8778,3165,1
30,8835,9287,1
31,6716,595,1
32,3425,3372,1
33,4058,8980,1
34,9315,4867,1
35,691,3140,1
36,8407,6043,1
37,1081,3879,1
38,7727,5841,1
39,1162,2639,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
