### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,1251,4697,-37.4316,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,9004,9373,1
1,9372,1816,1
2,727,916,1
3,5146,7055,1
4,5866,9534,1
5,6470,8399,1
6,3906,3453,1
7,6130,1531,1
8,782,1880,1
9,3873,5732,1
10,9235,4708,1
11,9022,5949,1
12,6357,9606,1
13,2655,7215,1
14,4462,1597,1
15,6754,3100,1
16,6434,5993,1
17,5677,5080,1
18,1642,440,1
19,8142,6454,1
20,3479,1092,1
21,6383,2280,1
22,3874,3103,1
23,6142,130,1
24,3479,5870,1
25,8148,5693,1
26,3010,6863,1
27,3579,5498,1
28,8290,2400,1
29,6484,370,1
30,4308,8339,1
31,6732,9629,1
32,4659,2199,1
33,739,9225,1
34,3983,1721,1
35,4749,9512,1
36,7268,3668,1
37,4845,5564,1
38,9089,8740,1
39,497,2144,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
