### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,5796,2094,-3.66303,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7985,7270,1
1,3825,8175,1
2,7718,6011,1
3,2399,1561,1
4,5524,4950,1
5,2563,4024,1
6,7785,2757,1
7,7072,2623,1
8,6945,2151,1
9,3053,7469,1
10,9442,1480,1
11,5317,2316,1
12,3399,9502,1
13,9206,6159,1
14,2700,5443,1
15,2535,4780,1
16,1668,4654,1
17,3718,7914,1
18,5674,2883,1
19,180,7202,1
20,6349,3177,1
21,1839,8078,1
22,1233,3880,1
23,5125,323,1
24,1001,6954,1
25,1527,5639,1
26,3742,640,1
27,5216,989,1
28,9632,177,1
29,3139,1816,1
30,2669,2040,1
31,7674,6657,1
32,2362,8621,1
33,7865,1910,1
34,6473,171,1
35,900,5800,1
36,130,6553,1
37,1186,442,1
38,1515,4444,1
39,8882,5209,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
