### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,7529,8611,-75.9714,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,5283,7626,1
1,8726,8166,1
2,3040,410,1
3,9426,2160,1
4,7321,7560,1
5,6677,3647,1
6,6964,7464,1
7,3207,8658,1
8,5764,6182,1
9,2443,4484,1
10,1092,5199,1
11,3021,168,1
12,9048,9114,1
13,6569,9832,1
14,6504,8269,1
15,1372,2802,1
16,7902,8823,1
17,5091,6187,1
18,168,2711,1
19,820,5558,1
20,9430,2303,1
21,576,1932,1
22,8612,6321,1
23,2383,66,1
24,3207,2119,1
25,6934,1638,1
26,773,7146,1
27,5048,170,1
28,8195,5260,1
29,8203,8220,1
30,7875,1652,1
31,5393,4087,1
32,4001,6918,1
33,5305,2366,1
34,9001,7406,1
35,5516,7368,1
36,3567,6898,1
37,4314,7352,1
38,9904,6934,1
39,1879,8809,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
