### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,9550,5765,-15.0376,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,4048,1706,1
1,926,6242,1
2,7498,8871,1
3,8809,2095,1
4,7470,9180,1
5,9955,5643,1
6,2117,1137,1
7,8888,4280,1
8,3174,2609,1
9,8114,4710,1
10,5499,3424,1
11,3908,501,1
12,125,6834,1
13,7249,1678,1
14,9809,8317,1
15,2838,533,1
16,4143,6672,1
17,2486,8590,1
18,9759,1945,1
19,9810,1243,1
20,8302,5022,1
21,1350,8728,1
22,4916,7921,1
23,7658,9811,1
24,6407,2668,1
25,7157,2584,1
26,6306,6139,1
27,9683,7319,1
28,2096,1612,1
29,178,2004,1
30,5439,2807,1
31,3230,496,1
32,2636,1661,1
33,5830,921,1
34,1935,1941,1
35,8968,5882,1
36,7994,5379,1
37,459,4692,1
38,7324,8880,1
39,6130,293,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
