### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,5047,4472,81.4702,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7254,4289,1
1,8362,5571,1
2,6158,5965,1
3,7210,4845,1
4,5234,2298,1
5,9169,8202,1
6,5535,1053,1
7,2447,2396,1
8,253,257,1
9,8376,8912,1
10,9165,4769,1
11,5128,4027,1
12,1024,6481,1
13,4530,6192,1
14,340,8733,1
15,6124,769,1
16,1178,7900,1
17,8713,1975,1
18,9039,8828,1
19,1394,283,1
20,9501,229,1
21,9192,4145,1
22,7034,2563,1
23,3612,4024,1
24,9388,4869,1
25,8848,7441,1
26,8213,2737,1
27,3651,7790,1
28,5739,5160,1
29,8426,6961,1
30,7851,3312,1
31,5486,8632,1
32,8186,7843,1
33,8882,2548,1
34,7638,3908,1
35,4494,3237,1
36,5785,3468,1
37,581,3690,1
38,646,6480,1
39,6754,9307,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
