### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,118,595,-35.8123,0,255,0,0,100,1,1
1,632,346,152.92,0,255,0,0,100,1,1
2,298,355,18.694,0,255,0,0,100,1,1
3,470,167,56.0949,0,255,0,0,100,1,1
4,733,195,-58.9903,0,255,0,0,100,1,1
5,784,147,52.3712,0,255,0,0,100,1,1
6,735,908,169.278,0,255,0,0,100,1,1
7,238,443,-18.2411,0,255,0,0,100,1,1
8,341,387,78.5903,0,255,0,0,100,1,1
9,231,157,-14.6563,0,255,0,0,100,1,1
10,835,238,41.8349,0,255,0,0,100,1,1
11,719,889,130.282,0,255,0,0,100,1,1
12,765,536,138.395,0,255,0,0,100,1,1
13,337,840,167.731,0,255,0,0,100,1,1
14,850,355,-21.3505,0,255,0,0,100,1,1
15,552,637,106.178,0,255,0,0,100,1,1
16,523,703,32.1518,0,255,0,0,100,1,1
17,404,579,140.671,0,255,0,0,100,1,1
18,421,732,160.961,0,255,0,0,100,1,1
19,476,395,91.1058,0,255,0,0,100,1,1
20,680,194,81.2044,0,255,0,0,100,1,1
21,310,195,-78.4468,0,255,0,0,100,1,1
22,520,825,119.913,0,255,0,0,100,1,1
23,83,732,128.617,0,255,0,0,100,1,1
24,658,344,-178.349,0,255,0,0,100,1,1
25,78,497,66.3422,0,255,0,0,100,1,1
26,329,370,149.804,0,255,0,0,100,1,1
27,526,666,74.2152,0,255,0,0,100,1,1
28,660,174,148.135,0,255,0,0,100,1,1
29,186,462,-130.415,0,255,0,0,100,1,1
30,677,712,-177.541,0,255,0,0,100,1,1
31,171,693,59.9299,0,255,0,0,100,1,1
32,665,911,60.1682,0,255,0,0,100,1,1
33,903,317,118.433,0,255,0,0,100,1,1
34,491,88,-167.023,0,255,0,0,100,1,1
35,722,563,102.803,0,255,0,0,100,1,1
36,309,601,175.117,0,255,0,0,100,1,1
37,939,650,39.0598,0,255,0,0,100,1,1
38,453,706,160.622,0,255,0,0,100,1,1
39,692,399,54.8579,0,255,0,0,100,1,1
40,229,389,175.357,0,255,0,0,100,1,1
41,965,581,-65.6911,0,255,0,0,100,1,1
42,159,254,-151.331,0,255,0,0,100,1,1
43,260,482,28.8753,0,255,0,0,100,1,1
44,714,649,-28.7678,0,255,0,0,100,1,1
45,634,106,-80.4823,0,255,0,0,100,1,1
46,497,825,-166.06,0,255,0,0,100,1,1
47,542,656,-19.2798,0,255,0,0,100,1,1
48,52,512,-51.6482,0,255,0,0,100,1,1
49,298,625,-44.139,0,255,0,0,100,1,1
50,849,386,37.4118,0,255,0,0,100,1,1
51,423,427,86.0769,0,255,0,0,100,1,1
52,624,287,-156.545,0,255,0,0,100,1,1
53,578,561,-59.8146,0,255,0,0,100,1,1
54,204,705,-20.0704,0,255,0,0,100,1,1
55,391,582,-162.066,0,255,0,0,100,1,1
56,743,279,-127.108,0,255,0,0,100,1,1
57,449,661,151.101,0,255,0,0,100,1,1
58,441,444,80.0932,0,255,0,0,100,1,1
59,679,76,175.378,0,255,0,0,100,1,1
60,564,96,179.133,0,255,0,0,100,1,1
61,99,517,38.9908,0,255,0,0,100,1,1
62,337,327,101.289,0,255,0,0,100,1,1
63,143,588,-79.2048,0,255,0,0,100,1,1
64,316,724,14.1384,0,255,0,0,100,1,1
65,900,252,82.0363,0,255,0,0,100,1,1
66,298,367,117.756,0,255,0,0,100,1,1
67,871,523,23.1244,0,255,0,0,100,1,1
68,463,937,133.489,0,255,0,0,100,1,1
69,564,153,-51.6284,0,255,0,0,100,1,1
70,674,451,-44.8061,0,255,0,0,100,1,1
71,754,156,129.922,0,255,0,0,100,1,1
72,749,773,120.669,0,255,0,0,100,1,1
73,159,787,-110.968,0,255,0,0,100,1,1
74,860,193,8.06334,0,255,0,0,100,1,1
