### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,2369,2626,-37.5312,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,5142,7025,1
1,655,922,1
2,8985,7338,1
3,8823,3981,1
4,5068,3695,1
5,5675,6390,1
6,521,856,1
7,5055,9684,1
8,59,8556,1
9,4448,3527,1
10,7793,9261,1
11,4072,2775,1
12,1150,8281,1
13,7815,6111,1
14,4903,5035,1
15,4441,6608,1
16,3101,3057,1
17,127,1691,1
18,9439,9703,1
19,8983,4082,1
20,2605,6406,1
21,4053,4360,1
22,108,1099,1
23,3326,6551,1
24,4019,1439,1
25,9277,2212,1
26,5766,1367,1
27,7896,5984,1
28,77,8258,1
29,1776,2353,1
30,4992,7677,1
31,4000,7350,1
32,3380,7325,1
33,200,4163,1
34,3059,1822,1
35,3257,6075,1
36,6562,9497,1
37,9953,148,1
38,8438,8527,1
39,2677,8686,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
