### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,1665,3150,116.572,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,6824,8051,1
1,1595,9657,1
2,8463,7485,1
3,4864,4526,1
4,1651,3034,1
5,4665,3382,1
6,1877,9603,1
7,8270,3030,1
8,6222,2047,1
9,3805,466,1
10,4851,6281,1
11,8584,1718,1
12,4143,9272,1
13,6418,8402,1
14,932,8323,1
15,8454,9558,1
16,3020,2940,1
17,114,8497,1
18,1859,2171,1
19,9169,4730,1
20,9022,7314,1
21,512,2685,1
22,7663,313,1
23,2119,7402,1
24,9246,7437,1
25,2163,2025,1
26,485,266,1
27,6826,3849,1
28,9975,286,1
29,3146,6752,1
30,9509,8258,1
31,6879,8276,1
32,4137,6229,1
33,8490,932,1
34,2650,5051,1
35,8084,9039,1
36,6751,9323,1
37,1177,836,1
38,9258,224,1
39,2517,2686,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
