### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,7920,1054,149.867,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,1482,4726,1
1,6532,8651,1
2,1147,2027,1
3,72,3193,1
4,4216,7998,1
5,4269,5811,1
6,3636,9666,1
7,84,3663,1
8,4114,7563,1
9,8679,7452,1
10,4842,5356,1
11,8935,2236,1
12,5264,8218,1
13,5758,1824,1
14,4682,194,1
15,3391,9644,1
16,3051,2943,1
17,3242,8854,1
18,3793,7738,1
19,3526,4471,1
20,5792,7601,1
21,9333,3188,1
22,8134,7421,1
23,9573,6365,1
24,8636,5312,1
25,3122,1657,1
26,8099,1975,1
27,106,6976,1
28,1877,9433,1
29,3726,6706,1
30,2488,5832,1
31,7258,171,1
32,2521,8104,1
33,7092,6541,1
34,5210,4709,1
35,9105,3266,1
36,7684,8432,1
37,1308,4095,1
38,8819,7365,1
39,2952,8086,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
