### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3601,7380,165.459,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,6933,9027,1
1,8919,7917,1
2,6751,899,1
3,7462,8142,1
4,9948,3437,1
5,6509,895,1
6,391,7731,1
7,8426,7337,1
8,7648,5009,1
9,4424,6330,1
10,9310,7505,1
11,9641,6042,1
12,7310,3939,1
13,2584,4613,1
14,5776,5083,1
15,1202,302,1
16,9476,4605,1
17,6099,5536,1
18,732,2727,1
19,1561,9412,1
20,157,1664,1
21,8312,8212,1
22,791,8057,1
23,4930,8036,1
24,2451,9711,1
25,8198,1338,1
26,3671,9897,1
27,5036,2035,1
28,6619,9188,1
29,1415,6010,1
30,3926,5990,1
31,8495,2516,1
32,5086,7617,1
33,7232,5695,1
34,3025,2382,1
35,4855,2142,1
36,8874,1999,1
37,1793,6613,1
38,3059,6850,1
39,5444,2451,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
