### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6566,7360,27.7234,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,5434,4132,1
1,5209,301,1
2,5561,1860,1
3,805,7664,1
4,731,9145,1
5,5294,8211,1
6,1991,1172,1
7,5076,3390,1
8,8462,4337,1
9,2979,7402,1
10,3471,3184,1
11,5717,2142,1
12,3177,872,1
13,3448,8651,1
14,9668,9127,1
15,1346,7594,1
16,8643,6108,1
17,3574,1417,1
18,3290,8888,1
19,1998,1870,1
20,7737,5479,1
21,1555,5825,1
22,2811,9334,1
23,7566,3475,1
24,6646,4885,1
25,9414,8815,1
26,397,1205,1
27,2052,4484,1
28,9349,2815,1
29,4774,1354,1
30,2953,1705,1
31,273,4324,1
32,6255,3717,1
33,5438,4703,1
34,429,5452,1
35,4029,3161,1
36,3678,5436,1
37,6669,1783,1
38,6301,4425,1
39,8777,2935,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
