### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,586,2454,-18.1838,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7834,7928,1
1,9653,9715,1
2,5497,5860,1
3,5879,4277,1
4,6415,8805,1
5,2360,1627,1
6,8100,5084,1
7,3637,6948,1
8,8677,9177,1
9,8101,8560,1
10,1922,3627,1
11,14,118,1
12,128,4273,1
13,2760,6840,1
14,5937,4744,1
15,1068,5601,1
16,9490,8678,1
17,7172,2603,1
18,6882,7873,1
19,6054,7418,1
20,3377,6532,1
21,9579,7437,1
22,600,8484,1
23,816,2152,1
24,8751,5669,1
25,2052,3749,1
26,6278,2638,1
27,4756,4698,1
28,8752,6045,1
29,824,341,1
30,4393,1726,1
31,9963,7405,1
32,5317,6561,1
33,2352,8566,1
34,5915,8134,1
35,8686,7907,1
36,3332,1090,1
37,3434,3018,1
38,2105,3306,1
39,4413,3325,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
