### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,9158,4240,-82.5818,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,746,9289,1
1,5680,8137,1
2,5550,8424,1
3,5984,7365,1
4,4028,2989,1
5,7378,6367,1
6,8482,9376,1
7,6400,5555,1
8,4554,128,1
9,3865,6599,1
10,2282,3693,1
11,3358,4484,1
12,9139,7740,1
13,9775,9938,1
14,4999,4613,1
15,3476,6399,1
16,1340,259,1
17,4793,219,1
18,8794,9488,1
19,3976,7451,1
20,6856,1991,1
21,94,9729,1
22,5305,3012,1
23,2489,5816,1
24,1987,6135,1
25,7576,8306,1
26,441,5156,1
27,8514,7093,1
28,2879,3534,1
29,8555,9507,1
30,6822,9115,1
31,770,126,1
32,5973,8936,1
33,1496,6349,1
34,6797,1104,1
35,2741,8369,1
36,2441,8366,1
37,5160,9418,1
38,2940,6458,1
39,1666,6411,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
