### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,5716,6914,-170.01,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,4168,8195,1
1,4919,7894,1
2,7719,1965,1
3,8223,6017,1
4,2328,3812,1
5,1727,9865,1
6,348,5706,1
7,4710,7980,1
8,1320,6658,1
9,4548,7321,1
10,4717,7701,1
11,4028,3721,1
12,6133,9691,1
13,2872,7397,1
14,6803,6732,1
15,8458,8729,1
16,632,8091,1
17,1827,7170,1
18,630,82,1
19,6099,5013,1
20,8870,2217,1
21,2401,2440,1
22,6677,8050,1
23,7762,6342,1
24,4003,2856,1
25,3352,8602,1
26,9809,5067,1
27,7680,4851,1
28,6962,246,1
29,2865,6836,1
30,9646,8330,1
31,4893,2446,1
32,1648,5165,1
33,6853,5109,1
34,4053,1406,1
35,7070,1484,1
36,7065,8224,1
37,1998,9964,1
38,3599,5292,1
39,4422,1201,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
