### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6832,5725,-10.5784,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,9981,1068,1
1,6784,67,1
2,2571,8396,1
3,5383,1104,1
4,2330,1257,1
5,8276,2234,1
6,9038,9395,1
7,5636,3035,1
8,299,1616,1
9,5223,9919,1
10,2472,2211,1
11,7041,9485,1
12,9164,7859,1
13,3059,3698,1
14,3376,8624,1
15,7334,489,1
16,7222,6955,1
17,2445,8930,1
18,5956,2442,1
19,4519,1372,1
20,2113,7542,1
21,8501,2003,1
22,331,5238,1
23,8012,6625,1
24,6041,6622,1
25,8776,20,1
26,3353,224,1
27,7494,5565,1
28,4993,7636,1
29,5688,3568,1
30,1769,1423,1
31,2386,986,1
32,980,5241,1
33,8251,8146,1
34,4459,3106,1
35,6251,2139,1
36,3996,9243,1
37,2631,7591,1
38,6278,1094,1
39,7877,1452,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
